Start Index 	 End Index 	 rsquared 
24 	 546 	 0.9275
24 	 547 	 0.9265
24 	 548 	 0.9255
24 	 549 	 0.9244
24 	 550 	 0.9234
24 	 551 	 0.9224
24 	 552 	 0.9213
24 	 553 	 0.9203
24 	 554 	 0.9192
24 	 555 	 0.9181
24 	 556 	 0.9170
24 	 557 	 0.9160
24 	 558 	 0.9149
24 	 559 	 0.9138
24 	 560 	 0.9127
24 	 561 	 0.9115
24 	 562 	 0.9104
24 	 563 	 0.9093
24 	 564 	 0.9082
24 	 565 	 0.9071
24 	 566 	 0.9059
24 	 567 	 0.9048
24 	 568 	 0.9036
24 	 569 	 0.9025
24 	 570 	 0.9013
24 	 571 	 0.9002
24 	 572 	 0.8990
24 	 573 	 0.8979
24 	 574 	 0.8967
24 	 575 	 0.8955
24 	 576 	 0.8944
24 	 577 	 0.8932
24 	 578 	 0.8920
24 	 579 	 0.8908
24 	 580 	 0.8896
24 	 581 	 0.8885
24 	 582 	 0.8873
24 	 583 	 0.8861
24 	 584 	 0.8849
24 	 585 	 0.8837
24 	 586 	 0.8825
24 	 587 	 0.8814
24 	 588 	 0.8802
24 	 589 	 0.8790
24 	 590 	 0.8778
24 	 591 	 0.8766
24 	 592 	 0.8754
24 	 593 	 0.8742
24 	 594 	 0.8730
24 	 595 	 0.8718
24 	 596 	 0.8706
24 	 597 	 0.8694
24 	 598 	 0.8682
24 	 599 	 0.8671
24 	 600 	 0.8659
24 	 601 	 0.8647
24 	 602 	 0.8636
24 	 603 	 0.8624
24 	 604 	 0.8612
24 	 605 	 0.8600
25 	 325 	 0.9700
25 	 326 	 0.9703
25 	 327 	 0.9705
25 	 328 	 0.9708
25 	 329 	 0.9711
25 	 330 	 0.9714
25 	 331 	 0.9716
25 	 332 	 0.9719
25 	 333 	 0.9722
25 	 334 	 0.9725
25 	 335 	 0.9727
25 	 336 	 0.9730
25 	 337 	 0.9732
25 	 338 	 0.9735
25 	 339 	 0.9738
25 	 340 	 0.9740
25 	 341 	 0.9742
25 	 342 	 0.9745
25 	 343 	 0.9747
25 	 344 	 0.9750
25 	 345 	 0.9752
25 	 346 	 0.9754
25 	 347 	 0.9756
25 	 348 	 0.9759
25 	 349 	 0.9761
25 	 350 	 0.9763
25 	 351 	 0.9765
25 	 352 	 0.9767
25 	 353 	 0.9769
25 	 354 	 0.9771
25 	 355 	 0.9773
25 	 356 	 0.9775
25 	 357 	 0.9777
25 	 358 	 0.9779
25 	 359 	 0.9781
25 	 360 	 0.9783
25 	 361 	 0.9785
25 	 362 	 0.9787
25 	 363 	 0.9788
25 	 364 	 0.9790
25 	 365 	 0.9791
25 	 366 	 0.9793
25 	 367 	 0.9794
25 	 368 	 0.9795
25 	 369 	 0.9797
25 	 370 	 0.9798
25 	 371 	 0.9799
25 	 372 	 0.9799
25 	 373 	 0.9800
25 	 374 	 0.9801
25 	 375 	 0.9801
25 	 376 	 0.9802
25 	 377 	 0.9802
25 	 378 	 0.9802
25 	 379 	 0.9802
25 	 380 	 0.9802
25 	 381 	 0.9802
25 	 382 	 0.9802
25 	 383 	 0.9801
25 	 384 	 0.9801
25 	 385 	 0.9800
25 	 386 	 0.9800
25 	 387 	 0.9799
25 	 388 	 0.9798
25 	 389 	 0.9797
25 	 390 	 0.9796
25 	 391 	 0.9794
25 	 392 	 0.9793
25 	 393 	 0.9791
25 	 394 	 0.9790
25 	 395 	 0.9788
25 	 396 	 0.9786
25 	 397 	 0.9784
25 	 398 	 0.9782
25 	 399 	 0.9781
25 	 400 	 0.9779
25 	 401 	 0.9777
25 	 402 	 0.9776
25 	 403 	 0.9774
25 	 404 	 0.9772
25 	 405 	 0.9771
25 	 406 	 0.9769
25 	 407 	 0.9767
25 	 408 	 0.9765
25 	 409 	 0.9762
25 	 410 	 0.9760
25 	 411 	 0.9758
25 	 412 	 0.9755
25 	 413 	 0.9753
25 	 414 	 0.9750
25 	 415 	 0.9747
25 	 416 	 0.9744
25 	 417 	 0.9741
25 	 418 	 0.9738
25 	 419 	 0.9735
25 	 420 	 0.9733
25 	 421 	 0.9730
25 	 422 	 0.9728
25 	 423 	 0.9725
25 	 424 	 0.9723
25 	 425 	 0.9721
25 	 426 	 0.9719
25 	 427 	 0.9717
25 	 428 	 0.9715
25 	 429 	 0.9713
25 	 430 	 0.9711
25 	 431 	 0.9709
25 	 432 	 0.9708
25 	 433 	 0.9706
25 	 434 	 0.9705
25 	 435 	 0.9704
25 	 436 	 0.9703
25 	 437 	 0.9702
25 	 438 	 0.9701
25 	 439 	 0.9699
25 	 440 	 0.9698
25 	 441 	 0.9697
25 	 442 	 0.9696
25 	 443 	 0.9695
25 	 444 	 0.9693
25 	 445 	 0.9692
25 	 446 	 0.9690
25 	 447 	 0.9689
25 	 448 	 0.9687
25 	 449 	 0.9686
25 	 450 	 0.9685
25 	 451 	 0.9684
25 	 452 	 0.9683
25 	 453 	 0.9683
25 	 454 	 0.9682
25 	 455 	 0.9682
25 	 456 	 0.9681
25 	 457 	 0.9681
25 	 458 	 0.9681
25 	 459 	 0.9681
25 	 460 	 0.9681
25 	 461 	 0.9680
25 	 462 	 0.9680
25 	 463 	 0.9680
25 	 464 	 0.9679
25 	 465 	 0.9679
25 	 466 	 0.9678
25 	 467 	 0.9678
25 	 468 	 0.9677
25 	 469 	 0.9676
25 	 470 	 0.9676
25 	 471 	 0.9675
25 	 472 	 0.9674
25 	 473 	 0.9673
25 	 474 	 0.9672
25 	 475 	 0.9671
25 	 476 	 0.9670
25 	 477 	 0.9669
25 	 478 	 0.9668
25 	 479 	 0.9667
25 	 480 	 0.9666
25 	 481 	 0.9664
25 	 482 	 0.9663
25 	 483 	 0.9662
25 	 484 	 0.9660
25 	 485 	 0.9659
25 	 486 	 0.9657
25 	 487 	 0.9654
25 	 488 	 0.9652
25 	 489 	 0.9650
25 	 490 	 0.9648
25 	 491 	 0.9646
25 	 492 	 0.9644
25 	 493 	 0.9642
25 	 494 	 0.9640
25 	 495 	 0.9637
25 	 496 	 0.9635
25 	 497 	 0.9633
25 	 498 	 0.9630
25 	 499 	 0.9628
25 	 500 	 0.9626
25 	 501 	 0.9623
25 	 502 	 0.9621
25 	 503 	 0.9618
25 	 504 	 0.9616
25 	 505 	 0.9613
25 	 506 	 0.9609
25 	 507 	 0.9606
25 	 508 	 0.9602
25 	 509 	 0.9597
25 	 510 	 0.9592
25 	 511 	 0.9587
25 	 512 	 0.9581
25 	 513 	 0.9575
25 	 514 	 0.9569
25 	 515 	 0.9563
25 	 516 	 0.9557
25 	 517 	 0.9551
25 	 518 	 0.9544
25 	 519 	 0.9536
25 	 520 	 0.9528
25 	 521 	 0.9519
25 	 522 	 0.9509
25 	 523 	 0.9499
25 	 524 	 0.9490
25 	 525 	 0.9480
25 	 526 	 0.9470
25 	 527 	 0.9461
25 	 528 	 0.9451
25 	 529 	 0.9441
25 	 530 	 0.9432
25 	 531 	 0.9422
25 	 532 	 0.9412
25 	 533 	 0.9402
25 	 534 	 0.9392
25 	 535 	 0.9382
25 	 536 	 0.9372
25 	 537 	 0.9362
25 	 538 	 0.9352
25 	 539 	 0.9342
25 	 540 	 0.9332
25 	 541 	 0.9322
25 	 542 	 0.9312
25 	 543 	 0.9302
25 	 544 	 0.9292
25 	 545 	 0.9281
25 	 546 	 0.9271
25 	 547 	 0.9261
25 	 548 	 0.9251
25 	 549 	 0.9240
25 	 550 	 0.9230
25 	 551 	 0.9219
25 	 552 	 0.9209
25 	 553 	 0.9198
25 	 554 	 0.9187
25 	 555 	 0.9177
25 	 556 	 0.9166
25 	 557 	 0.9155
25 	 558 	 0.9144
25 	 559 	 0.9133
25 	 560 	 0.9122
25 	 561 	 0.9111
25 	 562 	 0.9099
25 	 563 	 0.9088
25 	 564 	 0.9077
25 	 565 	 0.9065
25 	 566 	 0.9054
25 	 567 	 0.9043
25 	 568 	 0.9031
25 	 569 	 0.9020
25 	 570 	 0.9008
25 	 571 	 0.8997
25 	 572 	 0.8985
25 	 573 	 0.8973
25 	 574 	 0.8962
25 	 575 	 0.8950
25 	 576 	 0.8938
25 	 577 	 0.8926
25 	 578 	 0.8914
25 	 579 	 0.8903
25 	 580 	 0.8891
25 	 581 	 0.8879
25 	 582 	 0.8867
25 	 583 	 0.8855
25 	 584 	 0.8843
25 	 585 	 0.8831
25 	 586 	 0.8819
25 	 587 	 0.8807
25 	 588 	 0.8795
25 	 589 	 0.8783
25 	 590 	 0.8771
25 	 591 	 0.8759
25 	 592 	 0.8747
25 	 593 	 0.8735
25 	 594 	 0.8723
25 	 595 	 0.8711
25 	 596 	 0.8699
25 	 597 	 0.8688
25 	 598 	 0.8676
25 	 599 	 0.8664
25 	 600 	 0.8652
25 	 601 	 0.8640
25 	 602 	 0.8629
25 	 603 	 0.8617
25 	 604 	 0.8605
25 	 605 	 0.8593
26 	 326 	 0.9701
26 	 327 	 0.9704
26 	 328 	 0.9707
26 	 329 	 0.9709
26 	 330 	 0.9712
26 	 331 	 0.9715
26 	 332 	 0.9718
26 	 333 	 0.9720
26 	 334 	 0.9723
26 	 335 	 0.9726
26 	 336 	 0.9728
26 	 337 	 0.9731
26 	 338 	 0.9734
26 	 339 	 0.9736
26 	 340 	 0.9739
26 	 341 	 0.9741
26 	 342 	 0.9744
26 	 343 	 0.9746
26 	 344 	 0.9748
26 	 345 	 0.9751
26 	 346 	 0.9753
26 	 347 	 0.9755
26 	 348 	 0.9758
26 	 349 	 0.9760
26 	 350 	 0.9762
26 	 351 	 0.9764
26 	 352 	 0.9766
26 	 353 	 0.9768
26 	 354 	 0.9770
26 	 355 	 0.9772
26 	 356 	 0.9774
26 	 357 	 0.9776
26 	 358 	 0.9778
26 	 359 	 0.9780
26 	 360 	 0.9782
26 	 361 	 0.9784
26 	 362 	 0.9786
26 	 363 	 0.9787
26 	 364 	 0.9789
26 	 365 	 0.9791
26 	 366 	 0.9792
26 	 367 	 0.9793
26 	 368 	 0.9795
26 	 369 	 0.9796
26 	 370 	 0.9797
26 	 371 	 0.9798
26 	 372 	 0.9798
26 	 373 	 0.9799
26 	 374 	 0.9800
26 	 375 	 0.9800
26 	 376 	 0.9801
26 	 377 	 0.9801
26 	 378 	 0.9801
26 	 379 	 0.9801
26 	 380 	 0.9801
26 	 381 	 0.9801
26 	 382 	 0.9801
26 	 383 	 0.9800
26 	 384 	 0.9800
26 	 385 	 0.9799
26 	 386 	 0.9798
26 	 387 	 0.9798
26 	 388 	 0.9797
26 	 389 	 0.9796
26 	 390 	 0.9794
26 	 391 	 0.9793
26 	 392 	 0.9792
26 	 393 	 0.9790
26 	 394 	 0.9788
26 	 395 	 0.9787
26 	 396 	 0.9785
26 	 397 	 0.9783
26 	 398 	 0.9781
26 	 399 	 0.9779
26 	 400 	 0.9777
26 	 401 	 0.9776
26 	 402 	 0.9774
26 	 403 	 0.9773
26 	 404 	 0.9771
26 	 405 	 0.9769
26 	 406 	 0.9767
26 	 407 	 0.9765
26 	 408 	 0.9763
26 	 409 	 0.9761
26 	 410 	 0.9758
26 	 411 	 0.9756
26 	 412 	 0.9754
26 	 413 	 0.9751
26 	 414 	 0.9748
26 	 415 	 0.9745
26 	 416 	 0.9742
26 	 417 	 0.9739
26 	 418 	 0.9736
26 	 419 	 0.9734
26 	 420 	 0.9731
26 	 421 	 0.9728
26 	 422 	 0.9726
26 	 423 	 0.9723
26 	 424 	 0.9721
26 	 425 	 0.9719
26 	 426 	 0.9717
26 	 427 	 0.9715
26 	 428 	 0.9713
26 	 429 	 0.9711
26 	 430 	 0.9709
26 	 431 	 0.9707
26 	 432 	 0.9706
26 	 433 	 0.9704
26 	 434 	 0.9703
26 	 435 	 0.9702
26 	 436 	 0.9701
26 	 437 	 0.9700
26 	 438 	 0.9698
26 	 439 	 0.9697
26 	 440 	 0.9696
26 	 441 	 0.9695
26 	 442 	 0.9694
26 	 443 	 0.9692
26 	 444 	 0.9691
26 	 445 	 0.9689
26 	 446 	 0.9688
26 	 447 	 0.9686
26 	 448 	 0.9685
26 	 449 	 0.9684
26 	 450 	 0.9683
26 	 451 	 0.9682
26 	 452 	 0.9681
26 	 453 	 0.9681
26 	 454 	 0.9680
26 	 455 	 0.9680
26 	 456 	 0.9679
26 	 457 	 0.9679
26 	 458 	 0.9679
26 	 459 	 0.9679
26 	 460 	 0.9679
26 	 461 	 0.9678
26 	 462 	 0.9678
26 	 463 	 0.9678
26 	 464 	 0.9677
26 	 465 	 0.9677
26 	 466 	 0.9676
26 	 467 	 0.9676
26 	 468 	 0.9675
26 	 469 	 0.9674
26 	 470 	 0.9674
26 	 471 	 0.9673
26 	 472 	 0.9672
26 	 473 	 0.9671
26 	 474 	 0.9670
26 	 475 	 0.9669
26 	 476 	 0.9668
26 	 477 	 0.9667
26 	 478 	 0.9666
26 	 479 	 0.9665
26 	 480 	 0.9664
26 	 481 	 0.9662
26 	 482 	 0.9661
26 	 483 	 0.9659
26 	 484 	 0.9658
26 	 485 	 0.9656
26 	 486 	 0.9654
26 	 487 	 0.9652
26 	 488 	 0.9650
26 	 489 	 0.9648
26 	 490 	 0.9646
26 	 491 	 0.9644
26 	 492 	 0.9642
26 	 493 	 0.9639
26 	 494 	 0.9637
26 	 495 	 0.9635
26 	 496 	 0.9633
26 	 497 	 0.9630
26 	 498 	 0.9628
26 	 499 	 0.9626
26 	 500 	 0.9623
26 	 501 	 0.9621
26 	 502 	 0.9618
26 	 503 	 0.9616
26 	 504 	 0.9613
26 	 505 	 0.9610
26 	 506 	 0.9607
26 	 507 	 0.9603
26 	 508 	 0.9599
26 	 509 	 0.9595
26 	 510 	 0.9590
26 	 511 	 0.9584
26 	 512 	 0.9578
26 	 513 	 0.9573
26 	 514 	 0.9567
26 	 515 	 0.9561
26 	 516 	 0.9554
26 	 517 	 0.9548
26 	 518 	 0.9541
26 	 519 	 0.9533
26 	 520 	 0.9525
26 	 521 	 0.9516
26 	 522 	 0.9506
26 	 523 	 0.9496
26 	 524 	 0.9487
26 	 525 	 0.9477
26 	 526 	 0.9467
26 	 527 	 0.9458
26 	 528 	 0.9448
26 	 529 	 0.9438
26 	 530 	 0.9428
26 	 531 	 0.9418
26 	 532 	 0.9408
26 	 533 	 0.9399
26 	 534 	 0.9389
26 	 535 	 0.9379
26 	 536 	 0.9369
26 	 537 	 0.9359
26 	 538 	 0.9348
26 	 539 	 0.9338
26 	 540 	 0.9328
26 	 541 	 0.9318
26 	 542 	 0.9308
26 	 543 	 0.9298
26 	 544 	 0.9288
26 	 545 	 0.9277
26 	 546 	 0.9267
26 	 547 	 0.9257
26 	 548 	 0.9246
26 	 549 	 0.9236
26 	 550 	 0.9225
26 	 551 	 0.9215
26 	 552 	 0.9204
26 	 553 	 0.9194
26 	 554 	 0.9183
26 	 555 	 0.9172
26 	 556 	 0.9161
26 	 557 	 0.9150
26 	 558 	 0.9139
26 	 559 	 0.9128
26 	 560 	 0.9117
26 	 561 	 0.9106
26 	 562 	 0.9094
26 	 563 	 0.9083
26 	 564 	 0.9072
26 	 565 	 0.9060
26 	 566 	 0.9049
26 	 567 	 0.9038
26 	 568 	 0.9026
26 	 569 	 0.9014
26 	 570 	 0.9003
26 	 571 	 0.8991
26 	 572 	 0.8979
26 	 573 	 0.8968
26 	 574 	 0.8956
26 	 575 	 0.8944
26 	 576 	 0.8932
26 	 577 	 0.8920
26 	 578 	 0.8909
26 	 579 	 0.8897
26 	 580 	 0.8885
26 	 581 	 0.8873
26 	 582 	 0.8861
26 	 583 	 0.8849
26 	 584 	 0.8837
26 	 585 	 0.8825
26 	 586 	 0.8813
26 	 587 	 0.8801
26 	 588 	 0.8789
26 	 589 	 0.8777
26 	 590 	 0.8765
26 	 591 	 0.8753
26 	 592 	 0.8741
26 	 593 	 0.8729
26 	 594 	 0.8717
26 	 595 	 0.8705
26 	 596 	 0.8693
26 	 597 	 0.8681
26 	 598 	 0.8669
26 	 599 	 0.8657
26 	 600 	 0.8645
26 	 601 	 0.8634
26 	 602 	 0.8622
26 	 603 	 0.8610
26 	 604 	 0.8598
26 	 605 	 0.8586
27 	 327 	 0.9702
27 	 328 	 0.9705
27 	 329 	 0.9708
27 	 330 	 0.9711
27 	 331 	 0.9713
27 	 332 	 0.9716
27 	 333 	 0.9719
27 	 334 	 0.9722
27 	 335 	 0.9724
27 	 336 	 0.9727
27 	 337 	 0.9730
27 	 338 	 0.9732
27 	 339 	 0.9735
27 	 340 	 0.9737
27 	 341 	 0.9740
27 	 342 	 0.9742
27 	 343 	 0.9745
27 	 344 	 0.9747
27 	 345 	 0.9749
27 	 346 	 0.9752
27 	 347 	 0.9754
27 	 348 	 0.9756
27 	 349 	 0.9758
27 	 350 	 0.9761
27 	 351 	 0.9763
27 	 352 	 0.9765
27 	 353 	 0.9767
27 	 354 	 0.9769
27 	 355 	 0.9771
27 	 356 	 0.9773
27 	 357 	 0.9775
27 	 358 	 0.9777
27 	 359 	 0.9779
27 	 360 	 0.9781
27 	 361 	 0.9783
27 	 362 	 0.9785
27 	 363 	 0.9786
27 	 364 	 0.9788
27 	 365 	 0.9789
27 	 366 	 0.9791
27 	 367 	 0.9792
27 	 368 	 0.9793
27 	 369 	 0.9795
27 	 370 	 0.9796
27 	 371 	 0.9797
27 	 372 	 0.9797
27 	 373 	 0.9798
27 	 374 	 0.9799
27 	 375 	 0.9799
27 	 376 	 0.9800
27 	 377 	 0.9800
27 	 378 	 0.9800
27 	 379 	 0.9800
27 	 380 	 0.9800
27 	 381 	 0.9800
27 	 382 	 0.9800
27 	 383 	 0.9799
27 	 384 	 0.9799
27 	 385 	 0.9798
27 	 386 	 0.9797
27 	 387 	 0.9796
27 	 388 	 0.9795
27 	 389 	 0.9794
27 	 390 	 0.9793
27 	 391 	 0.9792
27 	 392 	 0.9790
27 	 393 	 0.9789
27 	 394 	 0.9787
27 	 395 	 0.9785
27 	 396 	 0.9783
27 	 397 	 0.9781
27 	 398 	 0.9780
27 	 399 	 0.9778
27 	 400 	 0.9776
27 	 401 	 0.9774
27 	 402 	 0.9773
27 	 403 	 0.9771
27 	 404 	 0.9769
27 	 405 	 0.9768
27 	 406 	 0.9766
27 	 407 	 0.9764
27 	 408 	 0.9761
27 	 409 	 0.9759
27 	 410 	 0.9757
27 	 411 	 0.9754
27 	 412 	 0.9752
27 	 413 	 0.9749
27 	 414 	 0.9746
27 	 415 	 0.9744
27 	 416 	 0.9741
27 	 417 	 0.9737
27 	 418 	 0.9735
27 	 419 	 0.9732
27 	 420 	 0.9729
27 	 421 	 0.9726
27 	 422 	 0.9724
27 	 423 	 0.9721
27 	 424 	 0.9719
27 	 425 	 0.9717
27 	 426 	 0.9715
27 	 427 	 0.9713
27 	 428 	 0.9711
27 	 429 	 0.9709
27 	 430 	 0.9707
27 	 431 	 0.9705
27 	 432 	 0.9704
27 	 433 	 0.9702
27 	 434 	 0.9701
27 	 435 	 0.9700
27 	 436 	 0.9699
27 	 437 	 0.9698
27 	 438 	 0.9696
27 	 439 	 0.9695
27 	 440 	 0.9694
27 	 441 	 0.9693
27 	 442 	 0.9692
27 	 443 	 0.9690
27 	 444 	 0.9689
27 	 445 	 0.9687
27 	 446 	 0.9686
27 	 447 	 0.9684
27 	 448 	 0.9683
27 	 449 	 0.9682
27 	 450 	 0.9681
27 	 451 	 0.9680
27 	 452 	 0.9679
27 	 453 	 0.9678
27 	 454 	 0.9678
27 	 455 	 0.9677
27 	 456 	 0.9677
27 	 457 	 0.9677
27 	 458 	 0.9677
27 	 459 	 0.9677
27 	 460 	 0.9676
27 	 461 	 0.9676
27 	 462 	 0.9676
27 	 463 	 0.9675
27 	 464 	 0.9675
27 	 465 	 0.9674
27 	 466 	 0.9674
27 	 467 	 0.9673
27 	 468 	 0.9673
27 	 469 	 0.9672
27 	 470 	 0.9671
27 	 471 	 0.9671
27 	 472 	 0.9670
27 	 473 	 0.9669
27 	 474 	 0.9668
27 	 475 	 0.9667
27 	 476 	 0.9666
27 	 477 	 0.9665
27 	 478 	 0.9664
27 	 479 	 0.9663
27 	 480 	 0.9661
27 	 481 	 0.9660
27 	 482 	 0.9659
27 	 483 	 0.9657
27 	 484 	 0.9656
27 	 485 	 0.9654
27 	 486 	 0.9652
27 	 487 	 0.9650
27 	 488 	 0.9648
27 	 489 	 0.9646
27 	 490 	 0.9644
27 	 491 	 0.9642
27 	 492 	 0.9639
27 	 493 	 0.9637
27 	 494 	 0.9635
27 	 495 	 0.9633
27 	 496 	 0.9630
27 	 497 	 0.9628
27 	 498 	 0.9626
27 	 499 	 0.9623
27 	 500 	 0.9621
27 	 501 	 0.9618
27 	 502 	 0.9616
27 	 503 	 0.9614
27 	 504 	 0.9611
27 	 505 	 0.9608
27 	 506 	 0.9604
27 	 507 	 0.9601
27 	 508 	 0.9597
27 	 509 	 0.9592
27 	 510 	 0.9587
27 	 511 	 0.9582
27 	 512 	 0.9576
27 	 513 	 0.9570
27 	 514 	 0.9564
27 	 515 	 0.9558
27 	 516 	 0.9552
27 	 517 	 0.9545
27 	 518 	 0.9538
27 	 519 	 0.9530
27 	 520 	 0.9522
27 	 521 	 0.9513
27 	 522 	 0.9503
27 	 523 	 0.9493
27 	 524 	 0.9484
27 	 525 	 0.9474
27 	 526 	 0.9464
27 	 527 	 0.9454
27 	 528 	 0.9445
27 	 529 	 0.9435
27 	 530 	 0.9425
27 	 531 	 0.9415
27 	 532 	 0.9405
27 	 533 	 0.9395
27 	 534 	 0.9385
27 	 535 	 0.9375
27 	 536 	 0.9365
27 	 537 	 0.9355
27 	 538 	 0.9345
27 	 539 	 0.9335
27 	 540 	 0.9324
27 	 541 	 0.9314
27 	 542 	 0.9304
27 	 543 	 0.9294
27 	 544 	 0.9284
27 	 545 	 0.9273
27 	 546 	 0.9263
27 	 547 	 0.9252
27 	 548 	 0.9242
27 	 549 	 0.9232
27 	 550 	 0.9221
27 	 551 	 0.9210
27 	 552 	 0.9200
27 	 553 	 0.9189
27 	 554 	 0.9178
27 	 555 	 0.9167
27 	 556 	 0.9157
27 	 557 	 0.9146
27 	 558 	 0.9134
27 	 559 	 0.9123
27 	 560 	 0.9112
27 	 561 	 0.9101
27 	 562 	 0.9090
27 	 563 	 0.9078
27 	 564 	 0.9067
27 	 565 	 0.9055
27 	 566 	 0.9044
27 	 567 	 0.9032
27 	 568 	 0.9021
27 	 569 	 0.9009
27 	 570 	 0.8997
27 	 571 	 0.8986
27 	 572 	 0.8974
27 	 573 	 0.8962
27 	 574 	 0.8950
27 	 575 	 0.8939
27 	 576 	 0.8927
27 	 577 	 0.8915
27 	 578 	 0.8903
27 	 579 	 0.8891
27 	 580 	 0.8879
27 	 581 	 0.8867
27 	 582 	 0.8855
27 	 583 	 0.8843
27 	 584 	 0.8831
27 	 585 	 0.8819
27 	 586 	 0.8807
27 	 587 	 0.8795
27 	 588 	 0.8783
27 	 589 	 0.8771
27 	 590 	 0.8759
27 	 591 	 0.8747
27 	 592 	 0.8734
27 	 593 	 0.8722
27 	 594 	 0.8710
27 	 595 	 0.8698
27 	 596 	 0.8686
27 	 597 	 0.8674
27 	 598 	 0.8662
27 	 599 	 0.8650
27 	 600 	 0.8638
27 	 601 	 0.8627
27 	 602 	 0.8615
27 	 603 	 0.8603
27 	 604 	 0.8591
27 	 605 	 0.8579
28 	 328 	 0.9703
28 	 329 	 0.9706
28 	 330 	 0.9709
28 	 331 	 0.9712
28 	 332 	 0.9715
28 	 333 	 0.9717
28 	 334 	 0.9720
28 	 335 	 0.9723
28 	 336 	 0.9725
28 	 337 	 0.9728
28 	 338 	 0.9731
28 	 339 	 0.9733
28 	 340 	 0.9736
28 	 341 	 0.9738
28 	 342 	 0.9741
28 	 343 	 0.9743
28 	 344 	 0.9746
28 	 345 	 0.9748
28 	 346 	 0.9750
28 	 347 	 0.9753
28 	 348 	 0.9755
28 	 349 	 0.9757
28 	 350 	 0.9759
28 	 351 	 0.9762
28 	 352 	 0.9764
28 	 353 	 0.9766
28 	 354 	 0.9768
28 	 355 	 0.9770
28 	 356 	 0.9772
28 	 357 	 0.9774
28 	 358 	 0.9776
28 	 359 	 0.9778
28 	 360 	 0.9780
28 	 361 	 0.9782
28 	 362 	 0.9784
28 	 363 	 0.9785
28 	 364 	 0.9787
28 	 365 	 0.9788
28 	 366 	 0.9790
28 	 367 	 0.9791
28 	 368 	 0.9792
28 	 369 	 0.9794
28 	 370 	 0.9795
28 	 371 	 0.9796
28 	 372 	 0.9796
28 	 373 	 0.9797
28 	 374 	 0.9798
28 	 375 	 0.9798
28 	 376 	 0.9799
28 	 377 	 0.9799
28 	 378 	 0.9799
28 	 379 	 0.9799
28 	 380 	 0.9799
28 	 381 	 0.9799
28 	 382 	 0.9799
28 	 383 	 0.9798
28 	 384 	 0.9798
28 	 385 	 0.9797
28 	 386 	 0.9796
28 	 387 	 0.9795
28 	 388 	 0.9794
28 	 389 	 0.9793
28 	 390 	 0.9792
28 	 391 	 0.9791
28 	 392 	 0.9789
28 	 393 	 0.9788
28 	 394 	 0.9786
28 	 395 	 0.9784
28 	 396 	 0.9782
28 	 397 	 0.9780
28 	 398 	 0.9778
28 	 399 	 0.9776
28 	 400 	 0.9775
28 	 401 	 0.9773
28 	 402 	 0.9771
28 	 403 	 0.9770
28 	 404 	 0.9768
28 	 405 	 0.9766
28 	 406 	 0.9764
28 	 407 	 0.9762
28 	 408 	 0.9760
28 	 409 	 0.9758
28 	 410 	 0.9755
28 	 411 	 0.9753
28 	 412 	 0.9750
28 	 413 	 0.9747
28 	 414 	 0.9745
28 	 415 	 0.9742
28 	 416 	 0.9739
28 	 417 	 0.9736
28 	 418 	 0.9733
28 	 419 	 0.9730
28 	 420 	 0.9727
28 	 421 	 0.9724
28 	 422 	 0.9722
28 	 423 	 0.9719
28 	 424 	 0.9717
28 	 425 	 0.9715
28 	 426 	 0.9713
28 	 427 	 0.9711
28 	 428 	 0.9709
28 	 429 	 0.9707
28 	 430 	 0.9705
28 	 431 	 0.9703
28 	 432 	 0.9702
28 	 433 	 0.9700
28 	 434 	 0.9699
28 	 435 	 0.9698
28 	 436 	 0.9696
28 	 437 	 0.9695
28 	 438 	 0.9694
28 	 439 	 0.9693
28 	 440 	 0.9692
28 	 441 	 0.9691
28 	 442 	 0.9689
28 	 443 	 0.9688
28 	 444 	 0.9687
28 	 445 	 0.9685
28 	 446 	 0.9684
28 	 447 	 0.9682
28 	 448 	 0.9681
28 	 449 	 0.9680
28 	 450 	 0.9679
28 	 451 	 0.9678
28 	 452 	 0.9677
28 	 453 	 0.9676
28 	 454 	 0.9676
28 	 455 	 0.9675
28 	 456 	 0.9675
28 	 457 	 0.9675
28 	 458 	 0.9674
28 	 459 	 0.9674
28 	 460 	 0.9674
28 	 461 	 0.9674
28 	 462 	 0.9673
28 	 463 	 0.9673
28 	 464 	 0.9673
28 	 465 	 0.9672
28 	 466 	 0.9672
28 	 467 	 0.9671
28 	 468 	 0.9670
28 	 469 	 0.9670
28 	 470 	 0.9669
28 	 471 	 0.9668
28 	 472 	 0.9668
28 	 473 	 0.9667
28 	 474 	 0.9666
28 	 475 	 0.9665
28 	 476 	 0.9664
28 	 477 	 0.9663
28 	 478 	 0.9662
28 	 479 	 0.9660
28 	 480 	 0.9659
28 	 481 	 0.9658
28 	 482 	 0.9656
28 	 483 	 0.9655
28 	 484 	 0.9653
28 	 485 	 0.9652
28 	 486 	 0.9650
28 	 487 	 0.9648
28 	 488 	 0.9646
28 	 489 	 0.9643
28 	 490 	 0.9641
28 	 491 	 0.9639
28 	 492 	 0.9637
28 	 493 	 0.9635
28 	 494 	 0.9633
28 	 495 	 0.9630
28 	 496 	 0.9628
28 	 497 	 0.9626
28 	 498 	 0.9623
28 	 499 	 0.9621
28 	 500 	 0.9618
28 	 501 	 0.9616
28 	 502 	 0.9614
